Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
1,-74.1247520000000,-41.2608590000000,-38.9384650000000,-28.6620290000000,-26.8608960000000,-39.1221620000000,-30.0517490000000,-65.4949130000000,-14.9151700000000,-30.2305370000000,-24.8740130000000,-27.1890320000000,-74.1247520000000,-68.2217420000000,-34.0100630000000,-23.0729370000000,-13.4027080000000,-31.7497770000000,-49.0534160000000,-52.9694410000000,-26.6755210000000,-20.9152540000000,-5.55186700000000,-18.4125890000000,-12.2031540000000,-78.1044780000000,-31.6168020000000,-13.6886700000000,-18.6982140000000,-37.7254100000000,-31.3403230000000,-13.511226000000,-21.7013820000000,-13.5719860000000,-29.2514350000000,-6.91907600000000,-12.2031540000000,-45.7907660000000,-15.1446580000000,-34.1054530000000,35.4831810000000,-41.9985460000000,-31.5803900000000,-10.1904270000000,-39.6666950000000,-15.391825000000,-32.0665020000000,-21.794136000000,0.0203930000000000,-11.9964190000000,-29.2664860000000,-24.4134060000000,-28.9820500000000,-40.0344010000000,-53.128448000000,-26.8616740000000,-22.6813220000000,-58.8350660000000,-12.797142000000,-13.3602210000000,0.0203930000000000,-7.80074300000000,-18.2590140000000,-35.2909310000000,-25.7733940000000,-28.6217420000000,-111.727993000000,-13.9537670000000,-21.5873720000000,-15.9691170000000,-8.71662800000000,-14.4861220000000,-39.1422730000000,-23.8536720000000,-18.652969000000,-8.99365100000000,-25.3369910000000,-27.2338200000000,-16.2932030000000,-15.6650860000000,-23.3127280000000,26.7246050000000,-9.7253590000000,-12.2751810000000,-57.0386220000000,-34.4433220000000,-19.2897910000000,-19.1325200000000,-29.1109210000000,-13.6315490000000,-31.2061370000000,-35.3500410000000,-30.7681430000000,-23.1824350000000,-25.7952810000000,-5.24288000000000
2,-31.2647770000000,-19.075623000000,-13.7704670000000,-12.3148690000000,-3.07744300000000,-21.7427270000000,-3.83992700000000,-36.9943380000000,-12.3535720000000,-3.7929340000000,-0.741953000000000,-10.4850010000000,-31.2647770000000,-67.046559000000,-12.3060710000000,-7.32118800000000,-3.88618000000000,-19.1889420000000,-11.1766620000000,-28.7073790000000,-9.8866520000000,-4.44780000000000,-2.90213100000000,-3.37105400000000,-11.1440000000000,-50.3118690000000,-21.6502440000000,-7.5997640000000,-11.0695570000000,-18.9669160000000,-13.7612780000000,2.99036200000000,-5.9180690000000,1.22873500000000,-14.2416780000000,-0.667429000000000,-11.1440000000000,-27.4636650000000,-29.1592280000000,-29.490124000000,13.8761290000000,-22.679694000000,-10.3597840000000,-2.83589900000000,-34.8608200000000,-3.5981230000000,-13.4200540000000,-6.99192300000000,3.89481700000000,-4.79576200000000,-17.2578070000000,-5.55957700000000,-8.96613500000000,-26.4106190000000,-22.3158280000000,-4.66734500000000,-7.00391300000000,-55.8150460000000,-9.43433800000000,-0.495774000000000,3.89481700000000,-20.1337840000000,-6.36681200000000,-8.50000400000000,-13.8508830000000,-10.9745090000000,-62.726725000000,-2.99395700000000,-15.5162300000000,-1.51457500000000,0.47690800000000,-7.77577800000000,-16.2743350000000,-5.63417100000000,-8.65302400000000,2.50948100000000,-15.6183160000000,-11.3231250000000,-5.94065900000000,-4.68921900000000,-12.5976540000000,8.0557290000000,-2.27714000000000,0.57094800000000,-27.0916960000000,-6.64221500000000,-2.44028600000000,-2.58636700000000,-17.1373260000000,-4.97407400000000,-11.9797250000000,-14.1354560000000,-9.2948940000000,-8.75926500000000,-5.25921300000000,8.98171700000000
3,-17.1095310000000,-10.9445110000000,-9.71552900000000,-6.65549900000000,0.626695000000000,-15.8433480000000,-5.86468600000000,-16.6419290000000,-3.88724600000000,-2.85349900000000,1.14171900000000,-7.04965900000000,-17.1095310000000,-40.5529250000000,-5.96599200000000,1.55770000000000,2.9367620000000,-9.056631000000,-5.7992820000000,-15.2887340000000,-2.73662900000000,2.33560000000000,3.25967100000000,4.1503170000000,-3.7780950000000,-27.7657150000000,-12.8999030000000,2.7653060000000,1.95903000000000,-4.64371500000000,-2.30284200000000,7.01602900000000,-1.27905200000000,-0.196273000000000,0.54183300000000,1.32714700000000,-3.7780950000000,-13.1195780000000,-28.8805160000000,-10.8819890000000,2.38595800000000,-8.69319900000000,-4.97278100000000,-2.68063700000000,-18.4245800000000,4.8414020000000,-0.979612000000000,-9.40606400000000,4.86711800000000,0.470455000000000,-8.49549900000000,-2.44212200000000,-3.48873000000000,-10.5038290000000,-10.9208130000000,-3.5027630000000,-2.7459470000000,-27.2590170000000,-0.601155000000000,-0.503235000000000,4.86711800000000,-14.4552650000000,0.348382000000000,-3.40488300000000,-5.48502500000000,-6.38369900000000,-34.9886010000000,-1.15196300000000,-3.74050900000000,1.62199100000000,2.19184700000000,-5.17747800000000,-8.7827000000000,-2.21831700000000,-4.44731800000000,2.3124710000000,-9.77143100000000,-5.29500200000000,-0.201523000000000,2.71046600000000,-4.81769200000000,-14.1790550000000,1.15414600000000,2.37743200000000,-13.6408980000000,-1.52027400000000,-2.25898000000000,-0.763806000000000,-4.96647400000000,-7.16879900000000,-3.16077700000000,-4.49819000000000,-2.62381200000000,3.45640200000000,-0.176264000000000,4.09175000000000
4,-7.41974000000000,-3.69578400000000,7.45559700000000,3.3888510000000,4.17492200000000,-6.09964000000000,-3.93686600000000,-3.05155700000000,0.738195000000000,-2.51888800000000,3.1981960000000,6.44870200000000,-7.41974000000000,-20.3783970000000,3.28480300000000,-2.31986900000000,6.02372200000000,-10.2332180000000,-2.71827800000000,-3.46496100000000,-1.19027600000000,0.404356000000000,5.36250400000000,-1.39691900000000,-4.27972300000000,-11.2625750000000,-3.66817300000000,-3.33062500000000,5.22064300000000,-0.713895000000000,-1.38986700000000,3.6122420000000,-0.372224000000000,5.00383400000000,2.51134800000000,-0.364447000000000,-4.27972300000000,-5.35136600000000,-12.2683700000000,0.192952000000000,0.444167000000000,-4.17857700000000,-0.898123000000000,0.172195000000000,0.0787860000000000,-0.455583000000000,2.40722400000000,-5.38589000000000,3.78097600000000,0.900821000000000,1.21430000000000,0.565665000000000,-5.0037700000000,-4.638635000000,-3.83178300000000,-0.701905000000000,1.54806100000000,2.47248500000000,3.62583700000000,-0.575091000000000,3.78097600000000,-5.61783000000000,2.58554100000000,3.04827700000000,-4.80431400000000,0.123540000000000,-11.6659480000000,4.34169600000000,2.63210400000000,2.70296800000000,4.84379500000000,-3.81458400000000,-4.46580100000000,3.01770200000000,-2.04505000000000,1.13727700000000,-9.97829900000000,0.780515000000000,0.236776000000000,2.9959390000000,2.92891500000000,-7.0222470000000,1.57403900000000,1.91250500000000,-5.03620600000000,1.70425900000000,-4.92880100000000,0.325961000000000,0.812804000000000,0.399647000000000,-6.3616530000000,1.57750100000000,1.78698200000000,1.87474000000000,2.74244100000000,-0.573121000000000
5,2.08998900000000,1.69868600000000,4.0490230000000,3.52494300000000,9.32882900000000,0.567449000000000,7.90004100000000,-0.453657000000000,3.95230200000000,6.36771100000000,6.07918700000000,9.73344700000000,2.08998900000000,2.76580900000000,3.78790000000000,6.53339000000000,8.44028500000000,-1.36014900000000,4.26076100000000,3.39968100000000,7.16185600000000,3.20260900000000,7.91262800000000,6.3806370000000,0.540674000000000,-1.06857100000000,3.82941800000000,7.48981700000000,1.92591200000000,4.27078100000000,5.54973000000000,-0.102521000000000,4.32021100000000,7.82989500000000,5.91389100000000,1.8302270000000,0.540674000000000,6.79024800000000,-2.9197680000000,8.01033400000000,6.26665100000000,4.03084900000000,5.20746200000000,0.0484290000000000,13.0228590000000,6.28142900000000,4.05318000000000,-1.43940800000000,6.2920100000000,4.57269900000000,2.98874200000000,4.65450500000000,-0.737051000000000,7.15624300000000,4.11785200000000,6.58826600000000,8.50617300000000,13.7659960000000,7.33812800000000,1.86933500000000,6.2920100000000,9.88050300000000,3.92789000000000,3.07834000000000,5.13408500000000,7.00452400000000,7.52499700000000,5.58163000000000,7.40637600000000,7.19621400000000,5.82709800000000,-0.186715000000000,1.73120400000000,7.9564050000000,3.40757100000000,9.16786000000000,4.18603800000000,8.89125800000000,2.16357400000000,5.23428500000000,6.18125000000000,11.1783940000000,4.03157800000000,5.56959200000000,-1.26676400000000,5.67103700000000,5.61991200000000,7.79337300000000,1.95821000000000,4.73134300000000,8.23859200000000,4.38441400000000,3.81553300000000,7.55487400000000,9.82579400000000,2.61458300000000
6,7.79444000000000,8.8032660000000,9.2903760000000,6.71658100000000,11.7181900000000,4.72167600000000,10.0741660000000,5.47517800000000,11.9926170000000,3.75896200000000,6.97315700000000,0.857207000000000,7.79444000000000,12.7476360000000,8.9243640000000,10.3178050000000,4.10348900000000,4.13730300000000,11.8994390000000,5.32948800000000,7.67360400000000,9.5380050000000,-0.113208000000000,6.23475400000000,4.11289800000000,10.0624960000000,5.8947690000000,6.08405600000000,8.40651800000000,6.9765620000000,8.05803100000000,4.35558300000000,7.0954180000000,0.761169000000000,6.20296600000000,3.74618700000000,4.11289800000000,3.73203300000000,5.92029300000000,11.9612650000000,13.9209420000000,9.77826400000000,11.1265980000000,6.89412400000000,15.5489700000000,10.0965230000000,11.9179280000000,-4.73285300000000,6.37056900000000,7.63211300000000,8.13899000000000,5.2139580000000,8.37962900000000,9.58961000000000,10.2923710000000,11.1013260000000,9.24574100000000,13.7800120000000,3.90858000000000,6.03442500000000,6.37056900000000,15.4627970000000,2.03033100000000,6.26158800000000,8.28480400000000,5.24550500000000,22.2609460000000,8.06121100000000,8.46806300000000,3.51150200000000,7.34712900000000,1.25367700000000,4.21755000000000,7.02915900000000,3.58395300000000,5.01863100000000,5.28543200000000,4.60583600000000,8.26364900000000,1.87702900000000,6.53762900000000,24.2229620000000,7.74944800000000,3.04459500000000,4.66103500000000,6.84675400000000,0.488151000000000,6.56543800000000,3.85740600000000,6.92479700000000,5.78156100000000,5.84730600000000,9.83808600000000,7.2325070000000,8.99070700000000,-7.44713500000000
7,5.48123800000000,7.86486200000000,12.2028860000000,6.11486800000000,5.93623500000000,10.8475760000000,9.15438800000000,8.66084000000000,10.1523870000000,11.5230310000000,6.13503400000000,7.74937900000000,5.48123800000000,19.8615560000000,9.26492500000000,2.36233300000000,3.00181400000000,8.34583500000000,3.84679000000000,7.27404200000000,5.93736000000000,3.54209100000000,5.58243000000000,4.57247000000000,3.38423200000000,14.1974990000000,7.53054100000000,5.20071100000000,4.12739300000000,6.55186500000000,9.64909400000000,2.90396900000000,6.12581100000000,5.73868200000000,9.0298830000000,7.6044670000000,3.38423200000000,9.96460100000000,17.7590170000000,11.8910430000000,20.3789910000000,3.92211800000000,10.3964520000000,6.99535300000000,15.3898060000000,8.42433100000000,4.47482600000000,-3.92963700000000,-0.795978000000000,4.90055000000000,4.48743700000000,8.15453300000000,5.89430200000000,13.2434340000000,8.97252700000000,6.35722200000000,6.15337200000000,12.7722340000000,4.44089000000000,2.69346500000000,-0.795978000000000,11.8294260000000,-3.0275750000000,7.61424200000000,6.73409500000000,6.72614100000000,24.22728800000,5.56445800000000,5.54428000000000,2.7879380000000,5.07200200000000,0.754677000000000,6.21106900000000,8.66965000000000,4.21762400000000,4.23100500000000,6.72284700000000,3.40618600000000,5.32306000000000,5.31442400000000,6.92817600000000,13.9111380000000,2.36010800000000,3.11301100000000,3.03551000000000,8.90443300000000,4.60036700000000,4.80463600000000,5.27902000000000,8.04029100000000,2.57822200000000,9.152703000000,7.3534640000000,3.76944100000000,4.52444200000000,2.37854000000000
8,10.2550260000000,11.9741220000000,7.59289100000000,9.65800300000000,9.52939100000000,5.34087700000000,8.24352200000000,14.3954730000000,22.3269830000000,3.84951800000000,3.06858100000000,6.47416000000000,10.2550260000000,17.4456520000000,8.17140700000000,5.27449800000000,4.24008800000000,11.2695190000000,11.3187090000000,9.90283700000000,10.728229000000,2.70333000000000,2.53858000000000,6.10110400000000,1.07505600000000,16.8451860000000,9.73951500000000,4.07967000000000,5.78562800000000,9.37527500000000,9.47941900000000,6.61979100000000,6.20517700000000,1.1952010000000,5.20791300000000,2.16661900000000,1.07505600000000,13.645892000000,17.8550110000000,10.57052000000,14.2779330000000,10.8643290000000,11.7383060000000,2.69805800000000,14.9046220000000,5.45596600000000,9.47231100000000,-0.208271000000000,-3.57683700000000,6.90327300000000,7.64604000000000,9.73547400000000,9.62364700000000,9.07892500000000,15.2239790000000,5.38210400000000,6.12918000000000,17.4734980000000,5.554444000000,3.04044500000000,-3.57683700000000,13.7340450000000,5.91617600000000,8.45247400000000,8.13872400000000,8.42597400000000,23.5658380000000,5.70332500000000,6.46243800000000,4.83109000000000,0.902883000000000,-0.969949000000000,6.78908500000000,3.38263900000000,8.20742400000000,6.78927200000000,7.83608200000000,7.28078100000000,7.49206700000000,4.38362400000000,3.15299600000000,15.5535260000000,4.77136700000000,2.26070000000000,10.1665990000000,5.3766560000000,5.71824000000000,3.2524680000000,9.79544000000000,7.33836400000000,6.96187000000000,8.84642300000000,9.04142200000000,2.71504500000000,3.64910800000000,2.43076300000000
9,6.14152600000000,9.32340700000000,10.2889410000000,8.4313710000000,2.92571000000000,8.20473500000000,6.9154590000000,12.9814140000000,20.876139000000,11.2537310000000,3.48887100000000,2.83917700000000,6.14152600000000,22.7459960000000,7.49752200000000,6.30503300000000,-1.91410200000000,6.16753200000000,10.006809000000,11.3031810000000,7.01320700000000,6.2792290000000,-0.825972000000000,1.20527200000000,-0.634405000000000,20.0401580000000,4.55130000000000,5.2793060000000,2.73044000000000,5.95929100000000,4.26624300000000,1.75734900000000,6.37947000000000,6.55061100000000,9.16998400000000,1.95390000000000,-0.634405000000000,12.3025180000000,20.6281020000000,8.6931870000000,8.38002200000000,11.5477020000000,5.44169000000000,4.1716840000000,12.97016900000,1.8819420000000,3.84352700000000,-0.0824770000000000,-0.7019740000000,3.18351100000000,4.09187100000000,7.90614400000000,7.60055400000000,10.1767900000000,8.81302300000000,6.16381600000000,1.19583200000000,12.420541000000,3.12849400000000,2.25542900000000,-0.7019740000000,8.9481130000000,5.14470300000000,5.92217500000000,4.54115800000000,5.30364300000000,21.2323740000000,5.6752840000000,5.57636400000000,0.60234800000000,-0.260907000000000,0.787307000000000,8.74144900000000,4.54965000000000,4.78815000000000,1.98970300000000,5.93663500000000,3.16397300000000,2.97135200000000,2.5524980000000,5.37770100000000,10.2314690000000,3.24608700000000,5.29874300000000,7.98205500000000,3.76896400000000,7.20423800000000,4.2511700000000,5.11457900000000,8.84681200000000,8.0963090000000,7.76844400000000,0.487896000000000,0.628733000000000,3.48014200000000,4.89740900000000
10,8.27489900000000,8.26598900000000,4.88704500000000,4.72575900000000,1.02690700000000,6.45919900000000,2.60498700000000,10.3559780000000,10.9863470000000,5.00753400000000,0.519798000000000,5.54491400000000,8.27489900000000,19.336266000000,4.62237900000000,0.866001000000000,-1.87986800000000,8.34091100000000,6.70536200000000,11.0947750000000,6.87623800000000,2.80096300000000,-2.53921500000000,-2.25101300000000,4.81031700000000,17.913765000000,10.0242980000000,-1.738887000000,0.846954000000000,3.13458100000000,5.73895200000000,1.97915900000000,3.18312900000000,0.382650000000000,1.27009000000000,2.52424500000000,4.81031700000000,7.513249000000,15.5225220000000,8.69014800000000,3.34206000000000,5.79254400000000,3.80547700000000,2.41875900000000,4.59816500000000,-2.29989800000000,3.70635900000000,1.87221700000000,0.242855000000000,0.0345620000000000,5.39265100000000,3.72072400000000,1.59673300000000,2.80335700000000,6.17210900000000,0.919248000000000,0.510531000000000,6.79587900000000,1.54151200000000,4.21223800000000,0.242855000000000,6.72143200000000,4.30177000000000,5.42022100000000,5.44956400000000,7.43242400000000,19.3976310000000,3.85735300000000,0.921134000000000,-0.711321000000000,1.86072400000000,4.55270900000000,9.55111300000000,0.435215000000000,3.3203560000000,-2.42828600000000,3.98754500000000,3.40877200000000,2.48415100000000,0.167846000000000,-1.30656200000000,8.16336100000000,5.33866900000000,0.815976000000000,16.3926980000000,0.162336000000000,2.96720400000000,3.21772700000000,2.23167700000000,1.75022000000000,4.46490100000000,7.00904600000000,8.78182000000000,-0.245979000000000,-2.99864200000000,-3.72517700000000
